,default,student,balance,income
1527,No,Yes,544.139769261479,20056.828543898
1528,No,No,1004.53290350781,59403.9300095678
1529,No,No,133.673454962256,28492.4003038224
1530,No,No,0,31774.6475362394
1531,Yes,No,1488.77956191303,49803.2930787071
1532,No,No,744.73263686552,44965.0464148846
1533,No,No,1172.45949910584,34690.1382789868
1534,No,Yes,759.478369178202,12710.7209232412
1535,No,No,1455.50583675848,33455.0496944581
1536,No,No,1363.52859942133,55713.0416079129
1537,No,No,499.818601940851,31335.9607609844
1538,No,No,381.566519897813,49114.8926501904
1539,No,Yes,710.779996529605,17625.9675228698
1540,No,No,716.764910805379,51528.498658684
1541,No,Yes,321.795067191554,19229.2258698321
1542,No,No,0,55158.1512404129
1543,No,Yes,548.13628878805,19501.3410678754
1544,No,No,591.787159925885,46381.2372516318
1545,No,No,1268.59397286501,42012.8965861893
1546,No,Yes,1026.12824734079,16430.6411248679
1547,No,No,870.734579925775,35539.2702158304
1548,No,No,750.410484208866,53084.9074806631
1549,No,No,522.15345763795,40717.1625219394
1550,No,No,1144.53051107846,40998.9273365533
1551,Yes,Yes,2291.61768844883,20837.2094471977
1552,No,No,1319.48357858413,62054.9863940438
1553,No,Yes,953.421739992227,14062.053538906
1554,No,No,764.645179619002,49100.9483808579
1555,No,No,797.734016170854,31616.8002356646
1556,No,Yes,840.220967633549,18103.7355199788
1557,No,Yes,1378.91311651019,14329.7712342385
1558,No,No,280.614830515579,35494.5978623224
1559,No,No,816.648909601169,52163.7815488925
1560,No,No,131.576672964284,51106.9948502149
1561,No,Yes,1179.99452466386,18954.3937931283
1562,No,No,573.699136954666,49465.7548491151
1563,No,Yes,911.786777701097,20928.3924409517
1564,No,No,1716.59541824424,51056.8682867977
1565,No,No,226.417696514023,32018.7136305149
1566,Yes,No,2413.31944892365,38540.5727051179
1567,No,Yes,879.627008263598,14898.3114661048
1568,No,Yes,396.801484079162,26061.7642503507
1569,No,No,455.521513206303,40907.3983537652
1570,No,Yes,514.334987256277,27443.9752498741
1571,No,No,1218.34651457605,43930.9898912831
1572,Yes,No,1733.82467870178,26330.5117293113
1573,No,No,1166.21318553678,36324.6788608866
1574,No,Yes,1581.06593572758,17331.3258296657
1575,No,No,1351.32542269803,46663.3922059486
1576,No,Yes,1052.59812294326,24418.2139473269
1577,No,No,463.90181290855,39626.7694268247
1578,No,No,975.198512299475,30573.258054574
1579,No,No,546.37505990967,37524.4343166153
1580,No,No,971.960011035032,33543.3349269627
1581,No,No,796.836729677501,29397.884089772
1582,No,No,1547.8807897846,50638.3395897593
1583,No,Yes,982.773097327345,24145.529432349
1584,No,No,1333.24865929666,39196.663006234
1585,No,No,1474.06154429605,47040.8085875203
1586,No,No,818.496293230639,34903.6775480158
1587,No,No,912.390423465777,26857.1718991427
1588,No,No,1204.45918317075,39418.7070865023
1589,No,No,0,52069.2946661817
1590,No,No,202.070432925658,28814.1753058697
1591,Yes,No,1708.65972028717,38203.5094749589
1592,No,Yes,850.386406238716,6389.07056944882
1593,No,Yes,806.481972726929,22127.0817878431
1594,No,Yes,613.601284003546,9506.46030537807
1595,No,Yes,275.485893220682,13448.3341939049
1596,No,Yes,471.143388673042,24945.0377452165
1597,No,Yes,717.205265524902,20627.8189153679
1598,No,Yes,1506.91151259556,23375.6459315861
1599,No,Yes,758.673477864191,24166.7623021281
1600,No,No,1123.63313874114,17292.3031718193
1601,No,Yes,873.678652391843,17655.7100333686
1602,No,No,1596.87342986645,34655.8800325605
1603,No,No,349.054411370492,46698.0274257906
1604,No,No,1518.35251457509,53971.7305926683
1605,No,No,876.765555277728,49291.1665644759
1606,No,Yes,1219.76034968629,17208.2088611799
1607,No,Yes,975.95559735843,18246.8157222368
1608,No,No,1838.19486106974,32308.024036755
1609,No,Yes,384.831328093516,17844.5175144789
1610,No,No,1435.6629330318,31507.0892769087
1611,No,Yes,1176.14682328504,16670.6807862768
1612,No,Yes,850.159886593427,26764.2924616864
1613,No,No,295.3071501902,45776.8432775556
1614,No,Yes,1026.10449504049,20991.3964273735
1615,No,No,351.945107392988,48726.0476710277
1616,No,No,0,25603.5332583784
1617,No,No,140.018575657783,52099.1162994549
1618,No,Yes,599.470983151448,18575.4084167931
1619,No,No,708.837481761085,55675.7598635713
1620,No,No,814.553874491948,39148.5583732843
1621,No,Yes,640.639543022389,29236.6301917974
1622,No,No,0,43160.324200842
1623,No,Yes,940.43546629748,18939.8427921635
1624,No,No,0,37361.5408049442
1625,No,No,1341.26314052855,46263.8850122052
1626,No,No,893.114550360715,43511.6521648528
1627,Yes,No,1562.83791774789,49303.0094684327
1628,No,No,1653.43470936577,44965.0323623953
1629,No,Yes,826.741212842474,18856.9000299931
1630,No,No,519.461494214481,44498.015589091
1631,No,No,122.094308759452,46609.3974801976
1632,No,No,452.007877066517,39990.7656923565
1633,No,No,663.505282228982,53102.245512031
1634,No,No,174.483634673712,54992.9893047717
1635,No,Yes,1669.09103762141,16830.7529473416
1636,No,Yes,860.917730636065,11575.7021870812
1637,No,Yes,876.91862459295,13372.5129190972
1638,No,No,800.177345639351,43547.3981682596
1639,No,No,970.925552198971,46051.8683748365
1640,No,Yes,361.610466866982,21685.6922327124
1641,No,No,0,45235.2908693099
1642,No,No,318.912568249803,49305.553165678
1643,No,Yes,0,17648.3555520933
1644,No,No,906.745807676788,38881.0110720928
1645,No,Yes,590.566232554882,9143.39643269774
1646,Yes,Yes,2125.79220209824,19539.1486085893
1647,No,No,1420.50748026314,37437.7379047098
1648,No,No,1561.53353016525,54594.8467076871
1649,No,Yes,1335.81270700321,12843.4480324123
1650,No,No,336.503548704535,40626.994174489
1651,No,Yes,724.904735454183,16643.1269450404
1652,No,Yes,1455.68418242228,14822.8330565636
1653,No,Yes,1075.09276443643,7031.29455616636
1654,No,No,1007.24865564428,34893.1376858329
1655,No,Yes,824.691701826297,15158.6247871037
1656,No,No,1545.98280486837,32691.9238251651
1657,No,Yes,1268.48611351102,19862.0444216306
1658,No,No,778.751922851176,58860.3807631449
1659,No,No,891.192146223565,35862.1673027478
1660,No,Yes,1315.47627172776,27959.6434664187
1661,No,Yes,563.290133206154,22323.8335480741
1662,No,No,368.800728626843,34526.0353689162
1663,No,Yes,0,21719.4548323269
1664,No,No,0,41564.7698338846
1665,No,No,0,34522.8855582819
1666,No,No,0,43969.2150996534
1667,No,No,583.307443674091,37118.8306627309
1668,No,Yes,1035.82346778548,13959.4204534083
1669,No,No,1175.38957718705,35339.556671872
1670,No,No,1318.80706574655,44778.0460012765
1671,No,No,1340.78720929653,36440.2283216228
1672,No,Yes,859.936651054092,15966.7171268937
1673,No,No,1432.29846516717,31250.5829812295
1674,No,No,717.341926951688,44266.3765401792
1675,No,No,1647.426763853,49156.1593053497
1676,No,Yes,1093.11502043624,22593.0816087832
1677,No,No,790.590582117334,48219.5944665748
1678,No,No,362.611151080774,39296.0779934241
1679,No,No,604.194947116334,38292.7690977453
1680,No,No,770.519898519213,44509.5753879851
1681,No,No,693.717332635451,40148.8711102766
1682,No,Yes,993.049538227269,20538.5457418214
1683,No,No,408.772914305185,54206.9392120179
1684,No,No,61.1833446196181,37604.2178046417
1685,No,Yes,531.693802744842,15794.5816061376
1686,No,No,1444.92250041891,54599.1577636358
1687,No,Yes,1413.27442745588,19064.6221920762
1688,No,No,1283.52325340241,61525.6961773731
1689,No,No,594.364428159126,24273.5624820861
1690,No,No,331.720734726363,46853.7458503906
1691,No,No,753.96082861166,21507.9949174421
1692,No,No,769.414224037938,35071.1665353159
1693,No,No,610.227818661398,42465.3629640684
1694,No,No,1257.9581072609,38532.1921927497
1695,No,Yes,1558.21783126298,7364.83007811734
1696,No,No,607.721136462867,41791.8877368967
1697,No,No,547.717727410382,50619.3610620419
1698,No,No,791.542583674003,32574.3412705245
1699,No,No,808.616921547397,23519.672554832
1700,No,Yes,925.411287617391,15120.3356225576
1701,No,No,252.106953682049,38494.654686523
1702,No,Yes,734.733164890242,10816.9497658311
1703,No,Yes,1009.89600417223,9804.66603916733
1704,No,Yes,2.99446199667136,18710.2647984133
1705,No,No,449.051598436776,31624.9056780779
1706,No,No,1098.23245141508,42331.8910833343
1707,No,No,1138.39668633473,24098.3488630096
1708,No,Yes,378.672174850814,14328.3118855115
1709,No,Yes,1315.3372979029,8431.17500361516
1710,No,Yes,903.438811968714,13028.1508626046
1711,No,Yes,265.503922870572,23775.4355664208
1712,No,No,626.404687195669,18130.3220987571
1713,No,Yes,1493.87356174054,15626.6594167928
1714,No,Yes,827.767209400324,10673.5262253922
1715,No,No,399.877160707318,47291.0158892892
1716,No,Yes,938.605975477252,24392.1040357114
1717,No,No,1244.46519780121,40036.0080793479
1718,No,No,642.999738515429,41473.5118010187
1719,No,Yes,697.248632586975,25730.9175826238
1720,No,No,1218.21988712889,36290.16200667
1721,No,No,149.822550028042,33948.8662896245
1722,No,No,595.368804329898,31418.8156662782
1723,No,Yes,692.356317768419,18689.0521414683
1724,No,Yes,256.325670466206,15627.662788709
1725,No,No,642.53521756118,34893.785940483
1726,No,No,1018.76996929855,35813.4207428702
1727,No,No,239.327165000461,49328.2092582724
1728,No,Yes,1280.84806618713,20575.2450146805
1729,No,No,1378.16988733139,48152.9878524834
1730,No,No,758.465501261611,38018.1456896637
1731,No,Yes,843.017896577615,12268.9335211883
1732,No,No,599.879669777376,51733.8251737169
1733,No,No,456.915217880585,42506.8631535506
1734,No,No,307.693118992996,42220.853917674
1735,No,No,896.678115981988,46328.5441977357
1736,No,No,0,47935.283197733
1737,No,No,200.274808373529,36926.3975468474
1738,No,No,1193.76279235836,34909.3088814725
1739,No,No,796.173999850849,27278.3968655676
1740,No,Yes,556.182234259286,21650.8299183564
1741,No,Yes,401.332673531641,15332.0178326495
1742,No,No,449.274316089442,13124.5631922754
1743,No,No,640.520349799475,30327.6077411327
1744,No,Yes,656.379056976585,26578.8835572058
1745,No,Yes,186.668374310028,15976.6378608407
1746,No,No,0,48523.3355536444
1747,No,Yes,1362.6444485929,18205.2317816041
1748,No,Yes,1489.04815023232,17934.4933667081
1749,No,No,1458.83532494993,24850.584777006
1750,No,No,1127.25955558426,47545.8468044751
1751,No,No,403.268308454751,38629.9474215703
1752,No,No,1159.93657960376,46789.8806265537
1753,No,No,872.07135762222,36004.6448067571
1754,No,Yes,970.832756037516,19096.8894116814
1755,No,No,0,35282.5672911043
1756,No,Yes,881.265405002496,15275.4205798952
1757,No,No,1184.49229812903,43228.8058978192
1758,No,No,908.77157368794,45032.8459851152
1759,No,Yes,1334.97118024022,14834.8642935984
1760,No,Yes,1021.56825009016,14500.6291712537
1761,No,No,496.773960094507,38316.1354372489
1762,No,No,1322.81096388371,48016.6173357397
1763,No,No,691.168358366468,42342.3506993609
1764,No,No,621.165135100387,32168.5528989598
1765,No,No,1512.25631384363,35652.7678584774
1766,No,No,836.574229518366,51238.5809287878
1767,No,No,612.225776174973,60323.3572672294
1768,No,No,1127.8226863357,43344.8942878488
1769,No,No,526.470864997169,44241.565615351
1770,No,No,1396.26372250623,24379.0715403844
1771,No,Yes,1464.39479015494,13968.5080055771
1772,No,Yes,1152.97327187599,13036.0667091531
1773,No,No,832.645975118982,25106.3747819931
1774,No,No,1734.45156392034,31578.0049503928
1775,No,No,1267.16580008473,51197.7995950094
1776,No,No,0,40393.475426742
1777,No,Yes,1753.59814404144,21130.9185850811
1778,No,Yes,824.040741788241,11659.1932751954
1779,No,No,905.645634729108,35876.7956914194
1780,No,No,1120.7032386567,29613.8875832103
1781,No,No,676.572023475436,41328.4276238236
1782,No,No,1210.01463106309,45066.1332443431
1783,No,Yes,1508.70177606082,25338.2646859801
1784,No,Yes,1827.13494992165,19616.0097315428
1785,No,Yes,555.265796927511,11581.2206625316
1786,No,No,926.166134018374,41501.7233827868
1787,No,No,514.849025301181,37656.8478724252
1788,No,No,835.273499671236,51471.1429480796
1789,No,Yes,611.208896633182,19733.2518009617
1790,No,No,868.006030057611,50549.5334619527
1791,No,No,1654.23495626913,39580.1297092869
1792,No,Yes,711.039875304138,22000.1065648767
1793,No,No,136.30734254125,48799.6549055704
1794,No,No,840.136505158277,38738.1771531566
1795,No,No,1626.39108717515,61438.0944057847
1796,No,Yes,1803.76634928102,23201.826982472
1797,No,Yes,1015.51139664236,21362.93892147
1798,No,No,1249.35413897066,52232.2511884741
1799,No,No,1203.73617853155,40969.0823467377
1800,No,Yes,0,14874.8002114834
1801,No,No,1235.64080883847,53171.2968821341
1802,No,No,639.867034351065,34879.5585105014
1803,No,No,862.150195723777,59240.8450311379
1804,Yes,No,1856.91471650834,33445.6168691596
1805,No,No,403.034376540736,48874.151164611
1806,No,Yes,0,21871.0730892776
1807,No,No,0,47256.0621146315
1808,No,Yes,271.669900090936,14080.7540730871
1809,No,No,1167.3256809004,43337.1300586773
1810,No,No,639.665261488891,49977.2949555232
1811,No,No,966.051877458136,10174.7298015834
1812,Yes,Yes,1805.6183529996,19168.0299741275
1813,No,Yes,1047.99823953348,15846.655228066
1814,No,No,0,24818.358625646
1815,No,No,658.053709086965,41882.5806543853
1816,No,No,599.718846289024,48085.8843441802
1817,No,No,75.3986906473086,50551.0364578898
1818,No,No,1281.67517177822,41481.3210021225
1819,No,Yes,1247.9070287109,19816.720143272
1820,No,Yes,1382.42254388129,17166.0425659832
1821,No,No,506.462320775495,36596.1267387874
1822,No,No,568.629894009905,28122.5940878453
1823,No,No,654.277589031942,37706.5948741313
1824,No,Yes,374.976767394742,19806.5190903651
1825,No,Yes,172.462019863184,25850.38312555
1826,No,No,82.4275698236085,29761.5445256896
1827,No,No,279.724275200053,52008.4158082558
1828,No,No,165.973008628943,28439.5879563403
1829,No,Yes,328.038334167857,19566.267236924
1830,No,No,432.655426473308,22986.9317533642
1831,No,Yes,63.0363232718853,12308.0183210287
1832,No,No,507.065032012892,42753.1919155811
1833,No,No,679.266804773665,36694.7502626291
1834,No,No,2.84301484022319,39923.8192960501
1835,No,No,1225.92264757412,43718.6949293441
1836,No,No,415.541737898413,44147.2206538574
1837,No,Yes,947.525154569841,24073.0909458376
1838,No,No,1576.30691570179,30547.7999713877
1839,No,Yes,1128.1414929102,10159.241880994
1840,No,No,982.699211306085,40194.4653802215
1841,No,No,897.807241768884,37899.6677887156
1842,No,No,1477.53239379449,46965.1382601229
1843,No,No,1498.56503628008,39948.9779866269
1844,No,No,772.40563332837,39023.4916397536
1845,No,No,967.249281733551,27663.1340686837
1846,No,No,776.1888729587,34140.9803931269
1847,No,No,504.615359459887,56623.0102899515
1848,Yes,No,2147.3125781201,58271.3908258596
1849,No,No,613.977076452465,34752.0876379183
1850,No,No,265.729004541498,60182.6771885936
1851,No,No,28.7388025495519,41809.2041766343
1852,No,No,1277.79591275967,56605.5988561131
1853,No,Yes,736.244056555543,13756.5455214776
1854,No,No,163.747103724139,38970.0289045853
1855,No,Yes,1087.91774442624,18053.0838952554
1856,No,No,182.370459994264,45507.9336965974
1857,No,No,362.055049681232,50906.4812600996
1858,No,Yes,1579.07097721235,21101.2046126527
1859,No,No,38.6791212371011,30961.7422399322
1860,No,Yes,79.9899964022965,14390.8131164386
1861,No,No,423.337696771481,60170.5744657902
1862,No,No,576.091261344071,37679.6985892523
1863,No,No,1190.42050704867,34198.0513266133
1864,No,No,211.075501758336,50506.220185253
1865,No,No,0,41234.8917498709
1866,No,Yes,194.185012052313,20889.852002779
1867,No,No,1067.13902561623,53995.7304950264
1868,No,Yes,1200.59444464954,13772.9891155444
1869,No,Yes,1067.67076675223,14485.9484894986
1870,No,No,543.037129679086,31268.0951621908
1871,No,No,735.018855874434,25305.2539541423
1872,No,Yes,1407.04012421074,25589.7427593565
1873,No,No,1280.76286092074,53675.5675472481
1874,No,Yes,748.059228265943,17362.8074609483
1875,No,No,582.317221802386,29239.8460732045
1876,No,No,776.56835738045,54662.5160004175
1877,No,Yes,1456.85805376701,14530.3112001678
1878,No,No,773.171566359335,37877.6045199555
1879,No,No,875.84248302776,45524.5321991767
1880,No,No,186.500386931495,45430.5502710943
1881,No,Yes,1148.92313944526,19717.4262918616
1882,No,No,591.841407435347,38879.5098790241
1883,No,No,31.4450805447328,53287.3503013149
1884,No,No,717.969637240982,43826.8788845714
1885,No,No,267.303727744013,23117.9286733782
1886,No,Yes,735.578364822891,13976.6859106159
1887,No,No,572.015760230599,33046.3129575033
1888,No,No,609.477689904886,41798.2923453603
1889,No,Yes,1096.82027214515,16148.0600066064
1890,No,Yes,765.363356845999,11976.408494525
1891,No,No,1033.88539901665,49262.0453292257
1892,No,No,625.846305544569,34245.8428734237
1893,No,No,149.223218755774,36550.3334635728
1894,No,No,808.000167811353,36076.0798002245
1895,No,No,0,41194.0713915091
1896,No,No,530.251298561418,39311.3257110561
1897,No,No,83.0803727287823,45442.8298623253
1898,No,Yes,1719.56685067072,18696.2987495256
1899,No,Yes,475.853204682757,19993.7559366484
1900,No,Yes,1200.84739001594,19849.8314129485
1901,No,Yes,1175.79905681463,18178.0819336875
1902,No,No,610.854306313866,39175.0805291355
1903,No,No,962.144360844805,60455.463133907
1904,No,No,637.902180966316,48425.7226516901
1905,No,No,1534.68321023724,48592.3338269502
1906,No,No,1463.5931611141,34064.878717232
1907,No,No,641.760448114412,44857.7012299345
1908,No,Yes,1029.91697478065,16691.8032876491
1909,No,Yes,1106.43067393635,16960.6941248389
1910,No,No,418.848345433837,36901.7833281202
1911,No,No,1301.65076544526,38918.9941683265
1912,No,Yes,1070.66636054645,19312.8406016709
1913,No,No,599.428358613756,36654.6481747663
1914,No,No,0,62746.8367910018
1915,No,Yes,699.303115031174,19789.5306648714
1916,No,No,553.649019153505,47021.4918151893
1917,No,Yes,476.720465848488,10516.8697175559
1918,Yes,No,1893.28979213479,31821.7255806098
1919,No,No,1394.12544339822,42921.017077944
1920,No,No,237.489889757362,44614.7163235577
1921,No,No,1447.04307363001,22433.6367726481
1922,No,No,1491.70754528024,40637.4479829066
1923,No,No,1153.80219423116,37552.6216193783
1924,No,No,406.998521872771,41505.4060514131
1925,No,Yes,1602.17988580192,17858.0679077375
1926,No,No,486.384423514895,53051.72367742
1927,No,No,355.016331184177,36327.8770094896
1928,No,No,605.12443216774,29769.9783500417
1929,No,No,634.865043829464,49681.2245331545
1930,No,No,712.936992421474,20810.3189465256
1931,No,No,1711.43208391272,39019.6896454184
1932,No,Yes,933.711693272187,11810.5545699631
1933,No,No,1028.52038633802,47944.6009631919
1934,No,No,1562.66985789502,52422.7802153993
1935,No,Yes,1031.49888597034,24636.3002154852
1936,No,Yes,465.871073366709,14519.4733831391
1937,No,Yes,1587.56439786646,13080.6887489066
1938,No,Yes,1271.11249459206,17451.041186393
1939,No,No,1248.83064907828,39317.9041803876
1940,No,No,269.289219595483,33846.508638631
1941,No,No,1046.41667284717,47598.3073685701
1942,No,No,191.611070550308,35119.5813835898
1943,No,Yes,1345.2306269047,18518.7156890476
1944,No,No,563.992089929205,60222.3676486086
1945,No,No,751.122224356379,37304.1989940684
1946,No,Yes,950.678008585236,20435.8178098611
1947,No,Yes,420.370264310909,16419.7129717032
1948,No,No,743.849598629398,24303.4676265731
1949,No,No,896.581276619335,54840.0578653019
1950,No,Yes,912.559428715564,14262.1284978301
1951,No,No,703.226890721538,57679.2791425179
1952,No,No,434.544943739374,35620.0652976999
1953,No,No,1306.25756759,29376.4413748146
1954,No,No,628.855331566381,40490.4260532201
1955,No,Yes,1273.55071961651,23126.6361991141
1956,No,No,671.784325023815,53374.9540011256
1957,No,No,1220.31228233318,36190.9936096812
1958,No,No,500.64925119635,31353.7500167738
1959,No,No,682.439660780583,17992.9711781875
1960,No,Yes,0,15759.9151700449
1961,No,No,850.385568380253,45530.3770572617
1962,No,No,1399.12616301261,26505.0201256997
1963,No,No,876.474860305473,39499.2768099668
1964,No,No,384.997719463751,25380.7034543934
1965,No,No,481.862028269873,32928.2390042737
1966,No,Yes,647.260114248229,18905.8538390556
1967,No,No,368.196933199287,32107.6787202062
1968,No,No,683.357393752549,29269.3335200448
1969,No,No,1235.18768402375,50865.52407028
1970,No,No,834.263678916678,28022.8368210329
1971,No,No,1126.98801117244,47378.0191766657
1972,No,Yes,1627.45984040875,19630.1613011152
1973,No,Yes,1381.27451157699,23903.8545527795
1974,No,Yes,732.429941772304,26433.105443857
1975,No,Yes,731.314859465698,11510.1514733817
1976,No,No,0,51740.4215992712
1977,No,No,0,41523.752477371
1978,No,No,0,39269.8359156486
1979,Yes,Yes,1570.6587796556,16239.1531737462
1980,No,Yes,905.142369281084,13485.5142357004
1981,No,No,1258.87880589312,40858.86844416
1982,No,No,777.01624823921,52797.9390479479
1983,No,No,371.181858124564,34679.9607338813
1984,No,Yes,1092.62065648598,27128.1672477681
1985,No,No,562.701116936926,39067.7515107504
1986,No,No,601.082571361275,25319.3660998709
1987,No,No,1299.47321012077,55165.4729773302
1988,No,No,848.327608233813,30472.7179252633
1989,No,No,650.089355226512,46496.5101577786
1990,No,No,711.003890959046,51035.7457701793
1991,No,No,92.9756885589492,49608.5864392816
1992,No,No,995.274151938156,24782.8767574669
1993,No,No,765.233878264981,29096.4172613222
1994,No,No,914.341082341985,43460.1663790825
1995,No,Yes,1637.23520108736,16751.1697505978
1996,No,No,1184.30802110083,37600.0753409499
1997,No,No,1335.47357265421,45847.3821106777
1998,No,Yes,638.065584784846,17922.4034914657
1999,No,No,390.980823542815,47083.4314972953
2000,No,Yes,1400.34458861735,14768.6962199807
2001,No,No,596.182688889079,55591.0589187562
2002,No,No,0,49459.275484274
2003,No,Yes,928.060078265644,21121.8448328186
2004,No,No,0,29097.5448355388
2005,No,Yes,787.618249414904,11928.555234286
2006,No,No,0,50127.1804741922
2007,No,Yes,1341.6157387998,26319.0155875505
2008,No,No,196.515561979567,44226.6317697564
2009,No,No,839.221856390201,43213.6941068639
2010,No,No,1057.22881723348,58133.5278357482
2011,No,No,480.192585338536,26084.4071365904
2012,No,No,1134.34447245866,41748.1834479526
2013,No,Yes,708.213553028619,12092.3144674758
2014,No,No,574.638223310543,41914.4695159586
2015,No,No,516.359041795444,25891.7596483203
2016,No,Yes,1343.70154908718,27168.4082179624
2017,No,No,941.168179641529,58991.8615093822
2018,No,No,527.983482263253,39950.9585214959
2019,No,No,1285.85138073458,37635.9540815737
2020,No,Yes,1773.15354152212,10177.8667369628
2021,No,No,456.138752190196,43943.4958888918
2022,No,Yes,989.054283529197,17276.4439014947
2023,No,No,329.44827264028,43242.8753661793
2024,No,Yes,320.725569726674,12589.7675596142
2025,No,No,1096.02610874365,23954.2179245426
2026,No,No,1523.37267411625,44603.3263715189
2027,No,No,833.957706602402,34174.6453235057
2028,No,No,143.854898263964,38014.873488625
2029,No,No,766.234379303894,46478.2942569524
2030,No,No,655.832041740591,37267.5828058215
2031,No,Yes,1430.82481135904,10766.9377730224
2032,No,Yes,1316.21098311729,16327.6259820021
2033,No,No,352.278325535015,34359.8412383948
2034,No,No,613.581862403872,30833.8020564507
2035,No,No,378.970424423049,39492.0119537958
2036,No,No,1637.83992155682,34107.080564485
2037,No,No,1088.6740772095,47147.7259452981
2038,No,No,424.760272309022,29502.4035832783
2039,No,No,280.724169013609,40382.5992622225
2040,No,No,1602.00389348608,41827.7012514993
2041,No,Yes,1471.89782186442,18913.0382150486
2042,No,No,926.694301047722,44233.6461669561
2043,No,No,435.402804256198,35168.7270884563
2044,No,No,699.604275562255,49035.2474604604
2045,No,No,204.694595970694,42076.5761239639
2046,No,No,420.72702302223,37831.5700769464
2047,No,No,1051.40173289117,30072.749307419
2048,No,No,1228.30835035336,37408.5038685076
2049,No,No,0,35821.7865291597
2050,No,No,1090.35035030747,48280.9463176417
2051,No,No,0,32248.5365682336
2052,No,No,1347.63559514332,58953.0926684651
2053,No,Yes,1195.81381121066,19906.7314933236
2054,No,No,996.251183302201,23720.9874695717
2055,No,No,1331.89567629233,38903.1979786692
2056,No,No,0,33146.4953386028
2057,No,No,1375.29736012851,35810.9142097506
2058,No,No,879.624128238925,33682.1861575423
2059,No,No,934.490492585725,31043.4083271013
2060,No,No,570.983412418201,40580.9091764566
2061,No,No,845.736704633298,34676.2642308225
2062,No,No,304.544338825751,47217.8722103104
2063,No,No,1123.7192596589,56217.6848959766
2064,No,No,464.41630119677,38236.740022089
2065,No,No,90.6826966305595,37914.4013067847
2066,No,Yes,1923.38194071368,12940.2278324251
2067,No,No,216.846533279374,37160.9410951088
2068,No,No,1230.9031608653,44303.1979964794
2069,No,No,218.014100689461,29211.398463684
2070,No,Yes,1405.65892678336,19701.7554335566
2071,No,No,922.666469149122,33445.4896891145
2072,No,No,1157.27734673627,31369.4919406711
2073,No,No,1030.92756438288,36271.3345629976
2074,No,No,316.124008088576,37322.9315631556
2075,No,No,705.548610503539,32899.6067177725
2076,No,Yes,70.7336120060838,17466.1389631533
2077,No,Yes,1383.56982356533,17245.0286854431
2078,No,No,1326.34885429976,46587.0802885257
2079,No,No,694.398583061349,36570.4254410152
2080,No,No,671.185770842318,44120.6417390268
2081,No,No,1474.63803590209,39872.2277658541
2082,No,No,0,28727.1201628575
2083,No,No,474.727319088288,32064.3351057974
2084,No,No,577.531956379148,22111.8669113285
2085,No,Yes,310.020277059122,16382.1529296615
2086,No,No,1340.24042928874,37464.3187635305
2087,No,No,816.888352751253,52492.3459447917
2088,No,Yes,1776.72897362065,21280.8766053934
2089,No,No,874.617420386964,37143.6448678682
2090,No,Yes,1087.41275534669,17060.5942899899
2091,No,No,364.773883586177,31857.1807342331
2092,No,No,0,38130.6456699094
2093,No,Yes,571.886359139704,15632.7692772291
2094,No,No,739.652879192582,48283.1870188822
2095,No,No,1237.53437819226,30967.5887589274
2096,No,Yes,837.521493456654,13215.7858131515
2097,No,No,1314.765204662,30067.4106473223
2098,No,No,0,39858.1272281271
2099,No,No,625.191833063067,32826.409651775
2100,No,No,991.060968479028,37597.3230643757
2101,No,No,987.14289095702,27961.3196085338
2102,No,No,902.513823067702,38647.5218924775
2103,No,No,945.268218836474,38738.535388431
2104,No,No,155.989916940972,50135.8501709004
2105,No,Yes,1053.16173509751,25222.978843404
2106,No,No,1186.96435587922,33439.8363961669
2107,No,No,616.554649797188,46107.2079296282
2108,No,Yes,1157.13953794831,21222.4155415026
2109,No,No,439.352384001982,44620.2651488029
2110,No,Yes,1468.79521972382,25038.8165029696
2111,Yes,Yes,2387.31486743364,28296.9147184635
2112,Yes,Yes,1681.48150579852,10155.3239877604
2113,No,Yes,886.951017327419,21792.6097936256
2114,No,Yes,713.246393380936,20549.851899935
2115,No,Yes,559.903182577809,9357.75924827898
2116,No,No,4.45893829925035,46970.4964206441
2117,No,No,533.429586263046,24857.9065324464
2118,No,No,481.840936169969,36377.6474336846
2119,No,No,1490.13748475784,35882.7586735584
2120,No,No,743.685374931591,10774.9719084207
2121,No,Yes,765.136998638814,14290.2676305606
2122,No,Yes,1086.16110772543,23576.7867298481
2123,No,No,915.913590234859,34934.4823935399
2124,No,No,906.231097084323,46715.2346835251
2125,No,Yes,0,15682.0685039174
2126,No,Yes,1597.89091404172,24006.180390084
2127,No,No,805.305116879864,57386.1287972175
2128,No,No,918.09337371899,44112.8101652491
2129,No,Yes,1255.7481347252,12209.5770680825
2130,No,Yes,1108.10536566553,15337.3022718717
2131,No,No,306.658097609939,30135.6287972626
2132,No,No,879.417151715171,35228.1105632839
2133,No,No,1207.15084223977,29875.3790445721
2134,No,No,891.394821935661,43535.9399390918
2135,No,No,619.540641629038,39049.5004190243
2136,No,No,558.320540180268,38014.7600990968
2137,No,No,0,44981.150289516
2138,No,No,292.27197689876,60582.2262136544
2139,No,No,779.376257695651,61158.8851121863
2140,No,No,25.8283712126898,22720.0945425665
2141,No,No,718.351102130362,50765.8926332739
2142,No,No,809.455689909933,39077.4328082427
2143,No,No,1266.64098896732,41930.586270236
2144,No,No,771.137416855989,42418.3680140177
