,default,student,balance,income
1393,No,No,832.217401259712,44053.2560569607
1394,No,No,1031.86993245697,46725.3740229681
1395,No,No,766.929094869356,25376.1037623839
1396,No,Yes,678.217875305686,19979.6939940884
1397,No,Yes,867.470764391778,11905.6789549914
1398,No,Yes,594.544379822067,17875.3390701558
1399,No,No,578.290656572117,48044.3844904488
1400,No,No,891.887379296637,35062.5381865466
1401,No,No,224.209109065902,51199.6416695462
1402,No,No,650.290138457368,44358.6516229275
1403,No,No,1378.26643610381,40228.9341678732
1404,No,No,426.55288027594,34191.2952216818
1405,No,No,655.662247318421,54844.2047262558
1406,No,No,570.054698668476,42157.8077120892
1407,No,No,938.939141726121,44280.7863513009
1408,No,No,1490.98304584582,39596.0574087303
1409,No,No,1026.13443029103,39135.6369619437
1410,No,No,574.955357679402,33517.2110282314
1411,Yes,No,2413.31944892365,38540.5727051179
1412,No,No,0,36269.292539222
1413,No,No,1010.42114145537,46217.8095555543
1414,No,No,1213.65867211341,45662.6466052607
1415,No,No,0,47231.2730755509
1416,No,No,0,43599.4532930336
1417,No,No,1085.52023487308,36746.3203519003
1418,No,No,368.515345585694,60953.8247890952
1419,No,No,917.78398027012,44466.8850284853
1420,No,No,176.596945808558,48957.7563824849
1421,No,Yes,584.081228595012,24440.020350386
1422,No,No,0,45788.4921149217
1423,No,Yes,237.383029626622,21376.6832351471
1424,Yes,Yes,1894.1682010356,28321.6845474436
1425,No,No,1149.01295796219,35310.129547081
1426,No,No,69.023877541276,41566.5820708201
1427,No,No,419.476441266895,24001.5121969332
1428,No,No,1163.08390408128,45488.7505586529
1429,No,Yes,419.729554950423,24679.7314674036
1430,No,No,831.245423092704,27706.9538518972
1431,No,No,0,28762.9237797484
1432,No,No,1123.7192596589,56217.6848959766
1433,No,Yes,738.268601159608,14063.0754606611
1434,No,Yes,644.413563981559,23319.6491325713
1435,No,No,443.446992281183,29811.3634534199
1436,No,No,758.392131608197,40751.4074796687
1437,No,Yes,1423.93891664088,22634.4880875812
1438,No,Yes,320.012202336553,14704.4776901877
1439,No,No,648.34461282168,18843.606232431
1440,No,Yes,883.157341326026,18213.0759618371
1441,No,No,490.645063024137,37998.7143516608
1442,No,No,835.837183227152,57505.9653004257
1443,No,Yes,1150.54718578729,23705.9534246888
1444,No,No,273.446972354708,52492.7498232478
1445,No,Yes,1453.30974668049,15183.7292181496
1446,No,Yes,1101.44496742737,20936.9269183621
1447,No,No,1477.63795612057,36546.8231488484
1448,No,Yes,1180.01808623234,19871.2067440711
1449,No,No,171.996376988763,33505.4934304586
1450,No,No,728.041685121268,29188.9427360122
1451,No,No,808.494793730309,56204.6630143615
1452,No,No,902.713664465989,23847.3922912817
1453,No,Yes,542.769255622058,17664.8814338304
1454,No,No,0,66915.5717874548
1455,No,No,727.675332278311,23515.6108852627
1456,No,No,621.165135100387,32168.5528989598
1457,No,No,672.426792683469,25947.2454089183
1458,No,No,90.5614102875277,50939.5211535323
1459,No,No,292.334382785833,41036.1292563615
1460,No,No,693.10134494208,54492.7479580071
1461,No,No,675.02273307249,44480.0130544315
1462,No,No,470.035913442893,29309.127258716
1463,No,No,2033.54023491605,41629.2372883968
1464,No,No,878.026457591946,27438.585115052
1465,No,No,671.732605646625,26431.2725981968
1466,No,Yes,117.809441288368,18752.8302016095
1467,No,No,31.7041228690579,42191.6591895568
1468,No,Yes,537.492542862479,9421.71485785827
1469,No,No,981.799329814043,49644.9187081982
1470,No,No,0,34563.0458822401
1471,No,No,743.666169687606,37542.5803390161
1472,No,Yes,993.8172665905,12531.0255005456
1473,No,Yes,1346.67950656337,16104.8949657536
1474,No,No,1637.35795482487,46629.9469681977
1475,No,Yes,1107.40037979683,15661.5797305601
1476,No,Yes,590.566232554882,9143.39643269774
1477,No,No,524.380176840498,38020.6399233986
1478,No,No,618.125338151726,27868.7938862439
1479,No,Yes,1157.5939252283,17996.9033276586
1480,No,No,377.713995836784,46729.3329914261
1481,No,No,911.387795135943,57131.3203683842
1482,No,No,1468.78805535161,38521.8701999955
1483,No,No,895.439223193743,26138.1012162755
1484,No,No,795.034869917366,34169.669733554
1485,No,Yes,1140.45436292959,18991.886035461
1486,No,No,691.928828791926,23957.7148776853
1487,No,No,114.179725877987,49562.989265344
1488,No,Yes,995.915054636554,24897.1732454987
1489,No,Yes,465.583628699224,15625.6335294608
1490,No,Yes,1544.14024986831,11102.5347437309
1491,No,No,880.75085172512,34604.6793905292
1492,No,No,1236.6179140601,40668.7253963171
1493,No,No,1670.85028486118,54442.2661966056
1494,No,Yes,1051.29716078292,16299.6117503271
1495,No,No,680.769773484551,56759.2345948152
1496,No,No,439.068967048103,47899.169678067
1497,No,No,0,25964.8443397551
1498,No,Yes,712.026704476097,17273.1158606978
1499,No,No,324.691264321875,47103.4578190388
1500,No,No,605.12443216774,29769.9783500417
1501,Yes,Yes,1721.97302703926,15179.7493287096
1502,No,No,344.545009104846,38463.6852600914
1503,Yes,No,1902.61299103773,53394.0762256759
1504,No,No,407.263424219925,40524.3386075399
1505,No,No,1237.53437819226,30967.5887589274
1506,No,Yes,1052.87514170912,13486.1469401636
1507,No,Yes,293.519570874315,10592.8466920888
1508,No,No,729.225990859972,35633.5029167277
1509,No,Yes,951.072907499984,18601.5332374944
1510,No,Yes,1205.94504053624,12950.81642991
1511,No,No,953.147356270312,29328.0391608131
1512,No,No,0,34213.4915205813
1513,No,No,1276.40327757431,52215.1340325795
1514,No,No,572.88950065498,43381.9152726882
1515,No,No,477.566817124151,16978.2711270042
1516,No,Yes,1493.87356174054,15626.6594167928
1517,No,No,515.635635549008,51072.8470169857
1518,No,No,832.645975118982,25106.3747819931
1519,No,No,265.729004541498,60182.6771885936
1520,No,No,327.240437287516,40061.6245140304
1521,No,No,499.622780567795,42052.8701176574
1522,No,No,1646.61391882233,39347.4567996525
1523,No,Yes,1426.01417736484,20779.6789340972
1524,No,No,1336.36324569324,22245.5125152231
1525,No,No,510.96017599863,32151.8489790563
1526,No,No,986.305802570999,25342.3047937036
1527,No,Yes,1255.97389096594,21757.6763903522
1528,No,No,1192.76615832583,45902.5075546804
1529,No,No,450.327485622248,52446.4100002697
1530,No,No,563.89172073513,54147.7083859983
1531,No,Yes,14.0338457182518,13846.8010395538
1532,No,Yes,1099.63042217728,17064.0428279584
1533,No,No,471.918842996091,60656.0507877414
1534,No,Yes,1009.99387200895,19870.5365805021
1535,No,Yes,1589.63859843754,22541.8920327552
1536,No,No,902.557289065848,32765.3881295506
1537,No,No,1240.66470702238,46148.1974680897
1538,No,No,81.422936426937,51044.407811267
1539,Yes,Yes,1926.3715830091,17012.4381440591
1540,No,Yes,1357.41186805469,22572.7901256335
1541,No,No,599.380380137431,58909.3442631081
1542,No,Yes,501.111644711926,22393.2730800367
1543,No,Yes,697.135579980937,18377.1497139722
1544,No,No,107.706671906495,42199.9676256284
1545,No,No,1602.00389348608,41827.7012514993
1546,No,No,359.916678749368,52248.1180712292
1547,No,No,437.555256719357,37212.2693602431
1548,No,No,1170.74346404427,49832.9514015609
1549,No,Yes,438.57477088502,17439.1149542308
1550,No,No,304.482793486527,52543.8282903446
1551,No,No,718.986722837885,21044.6738318112
1552,Yes,No,1562.45458493467,43067.3337360648
1553,No,No,341.322290452253,33808.3361791774
1554,No,No,0,56982.5059208913
1555,No,No,191.611070550308,35119.5813835898
1556,No,No,644.863070527484,38794.6761434136
1557,No,No,626.404687195669,18130.3220987571
1558,No,No,712.207720692241,29546.4898791291
1559,No,Yes,1031.30393864174,12195.3798286488
1560,No,Yes,1018.09933818812,18239.2817032363
1561,No,No,224.592472478657,27246.0452995502
1562,No,No,0,43730.7666522244
1563,No,No,1439.29677868912,36170.5983674823
1564,No,Yes,491.704320814421,8352.20898846706
1565,No,No,388.609229128308,23040.4417429292
1566,No,No,524.607913831661,40663.0434148193
1567,No,No,942.737482135501,38908.8811192003
1568,No,No,1577.97254360463,50430.2398100676
1569,No,Yes,1034.60315139143,18614.037496336
1570,No,Yes,613.156883050935,17665.4777002854
1571,Yes,No,1698.82614249543,27374.8875156932
1572,No,Yes,786.915038133869,12881.6893294211
1573,No,No,352.798060721095,36751.9778574127
1574,No,Yes,1214.40830614039,18055.2384673481
1575,No,No,896.734422758778,21627.4525178203
1576,No,No,1166.71587666917,31032.3859736364
1577,No,No,637.601870028651,52347.7620234725
1578,No,No,1407.22457088516,22806.8482142243
1579,No,No,685.206941440502,40555.7998847453
1580,Yes,Yes,1957.12029492724,18805.9521289077
1581,No,No,988.678026917533,31210.2432280646
1582,No,Yes,733.928448994375,28105.6061988492
1583,No,Yes,900.609341667945,17802.9272603154
1584,No,Yes,443.537028835006,19632.1754217151
1585,No,No,366.260111383432,52360.9128805627
1586,No,No,1175.38957718705,35339.556671872
1587,No,No,606.974613548306,43610.0330173371
1588,No,Yes,596.056247366741,16084.9077085452
1589,No,No,28.5673908447128,35414.5782763459
1590,No,Yes,969.397162515276,17686.5619959655
1591,No,No,1004.65381639424,42729.1822272495
1592,No,Yes,1241.69098684,20105.0679995001
1593,No,No,81.9180917096782,40936.906439517
1594,No,No,818.060883412421,35902.4718016752
1595,No,Yes,953.85848181184,18121.1133574643
1596,No,No,275.624646694949,35761.3165021919
1597,No,No,818.496293230639,34903.6775480158
1598,No,No,660.285496472662,58956.5131752064
1599,No,Yes,1322.16229345805,16984.1982641472
1600,No,No,1058.05879623197,27196.2585787855
1601,No,Yes,886.348540111273,17534.4670783535
1602,No,Yes,1170.91153622666,19473.6919261194
1603,No,No,752.948233887715,62329.1213278647
1604,No,No,769.414224037938,35071.1665353159
1605,No,No,1598.30341726465,46404.6646948089
1606,No,Yes,933.287231176741,20694.5877844271
1607,No,No,515.942805113736,50678.3369443292
1608,No,No,108.003864382255,44764.2888968549
1609,No,No,598.193073483425,42734.4396915184
1610,No,No,1071.24143217021,58134.5550658653
1611,No,No,412.746814904254,44650.0784287271
1612,No,Yes,1236.67843724152,16298.5681470607
1613,No,No,291.076141258525,23479.6134347452
1614,No,No,1370.10949573634,40101.3791314575
1615,No,No,1204.95434803363,47167.9384961006
1616,No,No,342.191602086332,32154.7535517213
1617,No,No,958.169418468988,32816.2847956415
1618,No,No,1141.44217585929,27914.4022527693
1619,No,No,961.40245406434,25478.8183475055
1620,No,Yes,516.121959538247,17538.4616181002
1621,No,No,1236.15812440683,19682.7109013115
1622,No,No,1173.55981500254,29141.3657347634
1623,No,Yes,325.282819884072,15644.241969999
1624,No,No,969.538309805488,33293.7947247849
1625,No,No,834.263678916678,28022.8368210329
1626,No,Yes,1458.89346152272,21186.5629553544
1627,No,No,545.993291219821,52619.6217723053
1628,No,No,1131.60205423585,19893.7723062072
1629,No,Yes,263.491319996353,25363.5952468832
1630,No,No,738.221429789569,25184.4673054809
1631,No,No,717.969637240982,43826.8788845714
1632,No,No,312.127697020277,37743.5081225188
1633,No,No,51.5304014162657,36851.9128724154
1634,No,No,1312.86572975147,29938.2594627799
1635,No,No,76.1322492185705,53594.4200078911
1636,No,No,658.023632747905,30391.6317592047
1637,No,Yes,1722.35584628315,19311.4229408044
1638,No,Yes,1525.17230577148,21427.0936211979
1639,No,No,152.50300740836,39502.8367966927
1640,No,No,602.361701994454,53800.5472092154
1641,No,No,640.918438752274,37306.6939870991
1642,No,No,1311.45127913014,47805.7978452956
1643,No,No,0,43969.2150996534
1644,No,No,756.087910765568,49163.2233042613
1645,No,No,606.581004829702,32497.4488581538
1646,No,Yes,1945.49048287582,14941.3179564765
1647,No,No,0,46927.7844526087
1648,No,No,25.7362691691972,28163.6929703336
1649,No,Yes,789.717540631928,19280.5442609264
1650,No,Yes,1288.55195777107,24918.4150782296
1651,No,No,780.658964465254,29691.4942717387
1652,No,No,298.509689604326,50229.7797437753
1653,No,No,1231.214516945,48156.3575590725
1654,No,No,1015.11542504267,42050.4665242275
1655,No,No,457.800098565629,26567.2410810939
1656,No,Yes,1695.35958565634,9582.94189712211
1657,No,No,0,34227.947139365
1658,No,No,30.8244500988488,35960.6060192327
1659,No,Yes,1162.59092159727,15419.1105209588
1660,No,No,764.534716932002,40593.2854222443
1661,No,No,975.737181991567,39453.2263082774
1662,No,No,1161.05785403132,37468.5292875375
1663,No,No,840.105158203194,33976.7075446593
1664,No,Yes,179.503977524429,19020.2959614411
1665,No,Yes,0,20217.0909125425
1666,No,Yes,780.227918143533,25228.7107258463
1667,No,No,994.990169963546,39315.9558909818
1668,No,No,1731.60452777077,58075.9436880706
1669,No,No,725.78329190466,35503.6442079735
1670,No,No,1265.12773929921,49385.5218570693
1671,No,No,1763.84563955144,36686.3483703886
1672,No,Yes,1233.34360465673,13402.0732850411
1673,No,No,595.065973398186,29842.8860499033
1674,No,No,586.775650400868,32622.3761384089
1675,No,No,943.387640676355,39415.5956472554
1676,No,No,828.644161650737,10948.504497517
1677,No,Yes,495.113911291502,14881.840617552
1678,No,No,1000.89843370124,43059.0486011163
1679,No,No,838.578904753819,43501.2575307341
1680,No,No,535.897241673312,43917.568696246
1681,No,Yes,568.975552395383,17291.8146908178
1682,No,No,770.081934570081,38010.2611136634
1683,No,Yes,851.729729640048,14726.3760194068
1684,No,No,1280.00323371245,30274.3355978527
1685,No,No,946.770746033435,26618.5227609799
1686,No,No,442.665900584843,43991.8123694379
1687,No,Yes,1106.10720094121,9610.50342319676
1688,No,No,1593.83791898813,30570.1610817938
1689,No,No,458.998467641761,33163.5453487024
1690,No,No,1114.11600743864,40359.9672061569
1691,No,No,331.680526736089,49756.1710110556
1692,No,Yes,1592.00464654421,19982.2900564444
1693,No,No,1070.48067666244,32939.3667112495
1694,No,No,218.014100689461,29211.398463684
1695,No,Yes,1165.00739121577,18389.0790407725
1696,No,No,1272.47738589833,42671.3185857913
1697,No,No,221.690461893355,34786.1013515581
1698,No,No,451.076051642189,38348.4903195754
1699,No,No,626.973938404489,50447.7741503172
1700,No,Yes,922.885355540815,22988.8426517771
1701,No,Yes,1391.50802679448,18539.5903551186
1702,No,Yes,975.642874013062,25920.3219107255
1703,No,No,1216.19515610407,47561.712762495
1704,No,No,1163.32404039928,38323.0844014907
1705,No,No,1389.28646709021,38373.0145244978
1706,No,No,560.770233567651,61472.8586941428
1707,No,No,1080.18577692773,38398.8660985364
1708,No,No,920.647422272782,37936.0891353303
1709,No,Yes,1670.12689461037,14746.8926097897
1710,No,Yes,951.58853631512,12163.1848463548
1711,No,No,1527.92479896565,44640.7447447419
1712,No,Yes,1041.20279873936,22618.4241475367
1713,No,No,1184.68390385796,37937.9526452613
1714,No,No,204.740181714577,17534.2905392742
1715,No,No,819.048549167453,61602.6366710843
1716,No,Yes,756.995609419385,26674.3907819419
1717,No,No,1306.35396408392,35652.7619798141
1718,No,No,975.335484892047,50751.0385898927
1719,No,No,416.229309671986,35580.5556887531
1720,No,No,651.37432949101,44648.6964111729
1721,No,Yes,1082.28413297939,19451.8162821095
1722,No,No,995.122330640652,47286.8309114811
1723,No,Yes,860.917730636065,11575.7021870812
1724,No,No,722.029162469719,26984.2562874375
1725,No,No,0,34066.4381145502
1726,No,No,798.85963667668,48336.1293083261
1727,No,Yes,806.996111210473,15964.9969756192
1728,No,No,1102.11010931046,34246.6949101404
1729,No,No,831.836619855653,41247.6422019852
1730,No,Yes,171.598895068837,24809.1145254887
1731,No,No,0,25603.5332583784
1732,No,No,769.666701899912,39401.4750601507
1733,No,No,1107.80115591006,34561.9495390561
1734,No,No,1429.22104820795,40564.8863059473
1735,No,Yes,1089.40525917146,19053.5890648439
1736,No,No,1149.93685609785,39231.6504810631
1737,No,Yes,780.722398716924,23819.7887922
1738,No,No,716.998722689295,34418.2602228491
1739,No,No,1388.81659047311,35460.8012411956
1740,No,No,687.069130737925,34434.2182340633
1741,No,No,570.983412418201,40580.9091764566
1742,No,No,0,41234.8917498709
1743,No,No,731.532656254407,43956.0600839728
1744,No,No,591.036836257336,30834.7117877026
1745,No,No,206.016345165762,38550.3766690572
1746,No,No,1435.36009542623,33728.8923192302
1747,No,Yes,1200.84739001594,19849.8314129485
1748,No,No,1114.94577466771,45832.9483249515
1749,No,Yes,984.3611537241,16577.8319329448
1750,No,No,1153.02130969969,20586.2781092411
1751,No,No,1316.0892527487,41314.1695220835
1752,No,No,803.831186814095,33417.7724119945
1753,No,Yes,814.35410278798,17973.5091609266
1754,No,No,380.173508308381,37395.718934378
1755,No,No,0,47729.6257581971
1756,No,No,1593.43280272516,73554.2334951972
1757,No,No,1033.75665823613,21837.2428327308
1758,No,No,636.606045459298,31870.5514728832
1759,No,No,857.069053134242,26655.6889653755
1760,No,Yes,1075.09276443643,7031.29455616636
1761,No,No,839.873755369443,39158.2375495066
1762,No,No,1237.86134424222,33816.1815718186
1763,No,No,0,44981.150289516
1764,No,No,14.8209530535119,32320.2655222242
1765,No,No,1005.1630821859,42127.9944739671
1766,No,No,926.694301047722,44233.6461669561
1767,No,No,1693.64257792408,26995.6933911804
1768,No,No,748.21058944285,46981.9317616208
1769,No,No,1277.79591275967,56605.5988561131
1770,No,No,838.849150459366,34358.8666722966
1771,No,No,754.477577636107,31592.1998927786
1772,No,No,704.184519980701,31515.9816788054
1773,No,No,565.675982283623,37299.0792940605
1774,No,No,390.606676891254,38083.5473003731
1775,No,No,418.848345433837,36901.7833281202
1776,No,No,712.131245668675,48835.9928900325
1777,No,No,691.892090491284,32512.195389798
1778,No,No,937.923175402473,31664.0669007571
1779,No,No,38.3759245804088,33579.3562250616
1780,No,No,271.942208218099,27790.0692786973
1781,No,No,395.884601970322,34555.8269729204
1782,No,No,718.156916820057,42172.0052137546
1783,No,No,1100.00893133463,34358.0746761477
1784,No,Yes,1343.77712401475,28198.005353463
1785,No,No,136.118440276158,44757.692802711
1786,No,No,1121.15125107007,35765.7064949288
1787,No,No,1136.33113177792,42149.8689946234
1788,No,No,775.493559468194,46025.8708003111
1789,No,Yes,791.530359130689,18342.7373544151
1790,No,Yes,794.146806723789,12519.7683906824
1791,No,Yes,1367.85595504108,12489.814247912
1792,No,No,183.428692215826,39020.2288570725
1793,No,Yes,1270.99640350538,15069.0487071799
1794,No,No,435.214657082187,39505.412457212
1795,No,No,988.214458069386,48570.3634566327
1796,No,No,0,37361.5408049442
1797,No,No,645.591636551786,44402.1062312719
1798,No,No,0,46450.966041528
1799,No,No,775.44392753938,33781.7810651214
1800,No,Yes,1521.91273780211,21370.7938938827
1801,No,No,1970.85976085399,37905.2526333646
1802,No,No,674.204629620179,46481.9526798699
1803,No,No,1042.79193502536,26141.0059458739
1804,No,No,1465.74393129421,25521.269892488
1805,No,Yes,1448.06045753637,21028.2867502157
1806,No,No,517.824545856159,65501.6207632461
1807,No,No,234.699320726285,28098.893254432
1808,No,No,91.3876980949715,44091.8760022769
1809,No,Yes,901.186502571389,19204.7016202932
1810,No,Yes,17.6095775951027,13739.7546026196
1811,No,No,1588.91625121915,54043.0062999103
1812,No,No,1286.53723250416,46337.1238933082
1813,No,Yes,734.898256761058,11868.0742124963
1814,No,Yes,952.887131441381,15082.6771111652
1815,No,No,384.331069368267,34232.0692319686
1816,Yes,Yes,2113.62976138136,21100.7217870678
1817,No,No,1184.30802110083,37600.0753409499
1818,No,No,711.003890959046,51035.7457701793
1819,No,No,1205.91323877975,43715.4137557695
1820,No,No,326.15092990097,32919.9710526922
1821,No,No,1394.07975394572,27179.4287768602
1822,No,Yes,965.587370085486,16440.0996975194
1823,Yes,No,1506.19184823604,47061.3945398275
1824,No,No,1006.20297747562,50501.7615442059
1825,No,No,474.495395966397,43522.4623780293
1826,No,Yes,672.358163240043,24495.0376192773
1827,No,No,1143.12286444744,42672.129149678
1828,No,Yes,638.204399721592,14641.383733897
1829,No,No,657.531112911779,40807.2813020757
1830,No,Yes,648.8853641449,24457.3640797038
1831,No,Yes,1334.78080792518,20468.4408385118
1832,No,No,496.375478407846,33782.5371965622
1833,No,No,401.829042222614,47175.6145225579
1834,No,No,337.651368245182,36787.019606017
1835,No,Yes,1581.06593572758,17331.3258296657
1836,No,Yes,422.91401738152,18787.3370277614
1837,No,No,666.370176975337,50105.267599429
1838,No,No,37.9908485136482,43787.7818950852
1839,No,Yes,1102.63126154414,10671.9235752487
1840,No,No,1033.46846850523,59203.9676630271
1841,No,No,1164.47640009829,36997.7189763332
1842,No,No,0,38686.5814275621
1843,No,No,433.400112593774,25085.0701182121
1844,No,No,1666.22422994917,34918.432526347
1845,No,Yes,884.918846585518,27208.7712745881
1846,No,No,713.720610164183,17753.767315476
1847,No,No,0,37553.5510529754
1848,No,No,10.2314853105521,27237.3807737476
1849,No,No,650.04611001589,46137.9329673966
1850,No,No,273.63978799535,21911.6338748215
1851,No,No,1699.30157218096,29196.081852041
1852,No,Yes,922.137890502439,12224.1851701983
1853,No,No,361.200702749123,49395.0267414522
1854,No,No,563.150191515129,43028.597200306
1855,No,No,353.739097129679,65526.8097376763
1856,No,No,500.25272381345,17104.0542524538
1857,No,No,326.652236024477,45562.5742373376
1858,No,No,1002.14412432149,44445.5272721442
1859,No,No,0,52632.3298935436
1860,No,No,0,49606.9952337978
1861,No,Yes,843.017896577615,12268.9335211883
1862,No,No,634.399979828231,33377.360386157
1863,No,No,750.139537230604,17993.8204877237
1864,No,No,608.948580101663,26463.3747616096
1865,No,No,677.20483918057,52080.523362498
1866,Yes,No,1847.79137287982,30202.8462381974
1867,No,Yes,947.453711010131,21945.7930360235
1868,No,No,1500.59400368875,27354.5002462612
1869,No,No,0,31741.0456239313
1870,No,No,1263.79824190405,47203.8202849677
1871,No,Yes,1380.96981860135,13633.4334735927
1872,No,Yes,927.516587606127,4143.1188436957
1873,No,No,187.977684707438,49989.3074311213
1874,No,No,297.680814254857,26586.5338259687
1875,No,Yes,732.264267594484,21986.0454536505
1876,No,No,258.036510671323,40138.8417326327
1877,No,No,1558.8838618394,37489.722114493
1878,No,No,509.155164105994,40132.6592071943
1879,No,No,675.842504719532,38173.9257538527
1880,No,No,524.085618869391,40319.1181371203
1881,No,Yes,815.341565034172,26064.3656179441
1882,No,No,585.708088259361,43288.4003826895
1883,No,No,133.743344349705,30457.0163661004
1884,No,No,616.253970000918,42436.6864423497
1885,No,No,697.046859382139,38743.0931764454
1886,No,No,943.165719446864,40369.698030948
1887,No,No,1038.50000752153,51173.1413763774
1888,No,No,399.901820436333,40863.1150523706
1889,No,No,1662.76219163808,36691.562186102
1890,No,No,652.266673982479,48639.4414824399
1891,No,No,836.849866321647,27936.5189207732
1892,No,No,442.830222252675,55074.1308290001
1893,No,No,818.28434663854,48490.8121880235
1894,No,Yes,1216.76756165806,23378.5728235637
1895,No,Yes,1085.83807964848,18890.2280817727
1896,No,No,926.985326670123,48753.3128742021
1897,No,No,797.672816440294,45377.7233416886
1898,No,No,409.982324608766,44641.090118396
1899,No,No,1324.29667077346,46875.3942656965
1900,No,Yes,1706.76043724784,21127.4824181988
1901,No,Yes,842.255987408822,23310.2288610289
1902,No,No,1450.34918369889,33957.1819605723
1903,No,No,0,38249.9823756967
1904,No,Yes,425.844645376775,15324.758004218
1905,No,No,420.899331867238,39764.7024313117
1906,No,No,741.59275976993,24393.3159518231
1907,No,No,1339.60317733156,46442.3537684526
1908,No,Yes,1418.58607157426,11556.6953127023
1909,No,No,692.034167065432,47806.6117728963
1910,No,Yes,748.059228265943,17362.8074609483
1911,No,No,1449.13570769994,40495.4721803858
1912,No,No,929.819934850511,50611.9859546811
1913,No,No,693.753718271082,36723.4487731456
1914,No,No,1349.57175041655,50645.2905655432
1915,No,Yes,564.005440905646,16502.3373713175
1916,No,No,65.3329838593119,31992.2422205879
1917,No,No,921.304294606852,25350.4002048286
1918,No,Yes,996.232072600701,10707.9426639873
1919,No,Yes,476.720465848488,10516.8697175559
1920,No,Yes,0,20195.0026594829
1921,No,Yes,137.039372229701,10994.794100075
1922,No,No,350.088792139872,44455.1995150356
1923,No,No,415.99250259786,38215.6780429903
1924,No,No,786.98126003688,49432.9527599407
1925,No,Yes,1488.59885868055,20739.6267863319
1926,Yes,No,1243.55402519945,37634.3463986484
1927,No,Yes,1200.59444464954,13772.9891155444
1928,No,No,910.087841290055,25183.7682534076
1929,No,No,353.649992387444,30726.2856927119
1930,No,No,876.474860305473,39499.2768099668
1931,No,No,916.073000088086,42201.8205982355
1932,No,No,376.878916634948,50671.3227510852
1933,No,No,624.338891497583,42492.7530686958
1934,No,Yes,1478.60087988669,13375.0157233804
1935,No,No,683.114615595568,31615.3655535259
1936,No,No,1299.92466935923,44214.5409068333
1937,No,No,1423.38440157414,48315.00730867
1938,No,No,542.140575136042,22394.1911044491
1939,No,No,671.765480006205,40907.8081017102
1940,No,Yes,1171.95044240375,15850.7772560773
1941,No,Yes,1113.75259775529,17810.6730641504
1942,No,No,781.919019378319,54925.5077888557
1943,No,Yes,2308.89323579289,19110.2664124636
1944,No,Yes,1587.56439786646,13080.6887489066
1945,No,No,584.14121640762,35517.2291107955
1946,No,Yes,1200.37661268053,10817.5619567491
1947,No,Yes,1448.95020726173,28273.8353885733
1948,No,No,1516.06538379219,59194.2392055884
1949,No,Yes,1402.31056982512,21566.5568755441
1950,No,No,0,27297.9095207254
1951,No,Yes,1466.56289000134,20904.4478767522
1952,No,Yes,1777.68565079089,21573.9000171012
1953,No,No,177.014401129228,37553.8018121917
1954,No,No,955.1353421032,26372.985815295
1955,No,No,555.623436676053,40837.7316360849
1956,No,No,438.766636101515,32762.1862301046
1957,No,No,258.25525911809,38309.9880459355
1958,No,No,270.072593432952,36833.6451384243
1959,No,No,1433.18354789508,41744.3150767776
1960,No,No,955.343370548383,40368.5978855312
1961,No,Yes,468.273219312504,27054.8938154627
1962,No,No,721.920379651685,46269.8372071629
1963,No,No,358.923951537742,50989.7441954935
1964,No,No,293.614966998029,35945.6602591222
1965,No,No,501.169619687987,35664.8053896805
1966,No,No,1217.32171213419,25173.6196080491
1967,No,No,666.608881434336,30438.4688266267
1968,No,No,1138.43098430744,36133.6105343391
1969,No,Yes,980.164350015296,13713.5022348193
1970,No,Yes,1534.85373461482,21678.3509653313
1971,No,No,789.256511246828,43835.3402744718
1972,No,No,303.517760977296,43791.1054184975
1973,No,Yes,2022.67464324227,18336.74316845
1974,No,No,489.399374070078,37338.5829188421
1975,No,No,1328.33410346743,39877.6124571625
1976,No,No,893.241644741964,43816.2254733528
1977,No,Yes,1227.48527263112,16717.6205876885
1978,No,Yes,758.13852355797,23758.5776345545
1979,No,No,682.035983958937,30288.9418047374
1980,No,No,1013.46926055685,38280.9170083462
1981,No,Yes,699.173401299605,17572.8310644687
1982,Yes,No,1456.96393044029,49054.1938883123
1983,No,No,1036.75668615923,34912.7894575472
1984,No,No,511.417511107721,25768.2854912986
1985,No,No,974.410565287029,43861.8019235383
1986,No,Yes,1288.39370512832,22919.6377281931
1987,No,No,1444.36123709977,51154.5081209419
1988,No,No,797.742647053305,53398.9285871911
1989,No,No,647.075900997426,55522.6239251505
1990,No,No,738.19292856769,54491.1426665823
1991,No,No,347.371078226378,18488.1473162035
1992,No,No,948.689701645866,39671.5338752441
1993,No,No,1508.74901177888,30587.3439815421
1994,No,No,763.77376432623,60938.6640992445
1995,Yes,Yes,1748.68084923477,13715.4243783026
1996,No,No,343.643178302344,43483.7379647757
1997,No,No,1462.22317250061,29574.2345717155
1998,No,No,280.959049718201,29998.8573033458
1999,No,No,503.499285174721,36521.4325133663
2000,No,No,1469.70378608501,40174.9503542028
2001,No,Yes,927.632100647308,20640.7741049258
2002,No,No,0,41655.6822607587
2003,No,Yes,1172.27349764421,22792.6216909739
2004,No,No,535.182915811552,37042.7664904696
2005,No,No,630.229125536699,46713.6304386072
2006,No,No,0,49956.580571906
2007,No,No,372.379238540558,25374.8990852495
2008,No,No,1816.9735015648,29897.1818126619
2009,No,No,834.711894553582,28553.4718813516
2010,No,Yes,279.315574362792,19742.0370612017
